SoC_CH;OCP_NE_CH;OCP_PE_CH;SoC_DCH;OCP_NE_DCH;OCP_PE_DCH;Q_Ch;Q_Dch
0.390695348;0.121364182;3.815507989;0.390695348;0.168586591;3.817218253;3.065670991;2.963993151
0.391195598;0.121333098;3.81588788;0.391195598;0.168384377;3.817611047;3.069596306;2.967788276
0.391695848;0.121305631;3.816272177;0.391695848;0.168185836;3.818003757;3.073521621;2.971583402
0.392196098;0.12127893;3.816654387;0.392196098;0.167987876;3.818399639;3.077446936;2.975378528
0.392696348;0.121251419;3.817039378;0.392696348;0.167790005;3.81879395;3.081372251;2.979173654
0.393196598;0.121227803;3.817426548;0.393196598;0.167596436;3.819195745;3.085297566;2.982968779
0.393696848;0.121200847;3.817812101;0.393696848;0.167401474;3.819590592;3.089222881;2.986763905
0.394197099;0.121178982;3.818202085;0.394197099;0.167210465;3.819989172;3.093148196;2.990559031
0.394697349;0.121155364;3.818589769;0.394697349;0.167016318;3.820386617;3.097073511;2.994354156
0.395197599;0.121126907;3.818975112;0.395197599;0.166830201;3.820792038;3.100998826;2.998149282
0.395697849;0.121105697;3.819370541;0.395697849;0.166641004;3.821193747;3.104924141;3.001944408
0.396198099;0.121080907;3.81976008;0.396198099;0.166455838;3.821600593;3.108849456;3.005739533
0.396698349;0.121060027;3.820156821;0.396698349;0.166267239;3.822001119;3.112774771;3.009534659
0.397198599;0.121034583;3.820546203;0.397198599;0.166080819;3.822408165;3.116700086;3.013329785
0.397698849;0.121012654;3.82094187;0.397698849;0.165898175;3.822819784;3.120625401;3.01712491
0.3981991;0.120989343;3.821334213;0.3981991;0.165713321;3.823228543;3.124550716;3.020920036
0.39869935;0.120969606;3.821737026;0.39869935;0.1655274;3.823635665;3.128476031;3.024715162
0.3991996;0.120949017;3.822132564;0.3991996;0.16534247;3.824048534;3.132401346;3.028510287
0.39969985;0.120919803;3.822525058;0.39969985;0.165156807;3.824461163;3.136326661;3.032305413
0.4002001;0.120902453;3.822927595;0.4002001;0.164973588;3.824875517;3.140251976;3.036100539
0.40070035;0.120880663;3.823327073;0.40070035;0.164785557;3.825286374;3.144177291;3.039895664
0.4012006;0.120857264;3.82372756;0.4012006;0.164600816;3.825703344;3.148102606;3.04369079
0.40170085;0.120836806;3.824131779;0.40170085;0.164414166;3.826120572;3.152027921;3.047485916
0.402201101;0.120816322;3.824533788;0.402201101;0.164229381;3.826539657;3.155953236;3.051281041
0.402701351;0.120795657;3.824938844;0.402701351;0.164042615;3.826959591;3.159878551;3.055076167
0.403201601;0.120775263;3.825342696;0.403201601;0.163853965;3.827379336;3.163803866;3.058871293
0.403701851;0.120753591;3.825748976;0.403701851;0.163661337;3.82779747;3.16772918;3.062666418
0.404202101;0.120735367;3.826159369;0.404202101;0.163475239;3.828226638;3.171654495;3.066461544
0.404702351;0.12071698;3.826570444;0.404702351;0.163284463;3.828649169;3.17557981;3.07025667
0.405202601;0.120697006;3.826980195;0.405202601;0.163091761;3.829075753;3.179505125;3.074051795
0.405702851;0.12067907;3.827392457;0.405702851;0.162898051;3.829502994;3.18343044;3.077846921
0.406203102;0.12066128;3.827805667;0.406203102;0.16270105;3.829929202;3.187355755;3.081642047
0.406703352;0.120629719;3.828207304;0.406703352;0.162503246;3.830358741;3.19128107;3.085437172
0.407203602;0.120617414;3.828628895;0.407203602;0.162306676;3.830790617;3.195206385;3.089232298
0.407703852;0.120595714;3.829041331;0.407703852;0.162104949;3.831220215;3.1991317;3.093027424
0.408204102;0.12057708;3.829458995;0.408204102;0.161903597;3.831653433;3.203057015;3.096822549
0.408704352;0.120562937;3.829881393;0.408704352;0.16170126;3.832090727;3.20698233;3.100617675
0.409204602;0.120542124;3.830298466;0.409204602;0.161491742;3.832522865;3.210907645;3.104412801
0.409704852;0.120522597;3.83071748;0.409704852;0.161285028;3.832962722;3.21483296;3.108207926
0.410205103;0.120501877;3.831136961;0.410205103;0.161074636;3.833396477;3.218758275;3.112003052
0.410705353;0.120486016;3.831561619;0.410705353;0.160864012;3.833836636;3.22268359;3.115798178
0.411205603;0.120468952;3.831985527;0.411205603;0.160652566;3.834276837;3.226608905;3.119593303
0.411705853;0.12045161;3.832409097;0.411705853;0.160437598;3.834718036;3.23053422;3.123388429
0.412206103;0.120434026;3.83283466;0.412206103;0.160222055;3.835160712;3.234459535;3.127183555
0.412706353;0.120417828;3.833262664;0.412706353;0.160003634;3.835602673;3.23838485;3.13097868
0.413206603;0.120400245;3.833691539;0.413206603;0.159784693;3.836047626;3.242310165;3.134773806
0.413706853;0.12038199;3.834118893;0.413706853;0.159564805;3.83649167;3.24623548;3.138568932
0.414207104;0.120368788;3.834554466;0.414207104;0.159346918;3.836941138;3.250160795;3.142364057
0.414707354;0.120351137;3.834983672;0.414707354;0.159120581;3.837383127;3.25408611;3.146159183
0.415207604;0.120331982;3.835413045;0.415207604;0.1588991;3.837833391;3.258011425;3.149954309
0.415707854;0.120315323;3.835845305;0.415707854;0.158676202;3.838279406;3.26193674;3.153749434
0.416208104;0.120297951;3.836279189;0.416208104;0.158453995;3.838731695;3.265862055;3.15754456
0.416708354;0.120282083;3.836714796;0.416708354;0.158232532;3.839184366;3.26978737;3.161339686
0.417208604;0.120265953;3.837152283;0.417208604;0.158007439;3.839634472;3.273712685;3.165134812
0.417708854;0.120246139;3.837584653;0.417708854;0.157784635;3.840087314;3.277638;3.168929937
0.418209105;0.120228716;3.838021389;0.418209105;0.157562411;3.840539981;3.281563315;3.172725063
0.418709355;0.120212774;3.838460125;0.418709355;0.157337321;3.840992463;3.28548863;3.176520189
0.419209605;0.120193864;3.838898156;0.419209605;0.157117286;3.841450367;3.289413945;3.180315314
0.419709855;0.120180438;3.839341678;0.419709855;0.156894641;3.841904896;3.29333926;3.18411044
0.420210105;0.120160245;3.83977931;0.420210105;0.156674355;3.842360006;3.297264574;3.187905566
0.420710355;0.120144528;3.840221842;0.420710355;0.156454878;3.842818424;3.301189889;3.191700691
0.421210605;0.120130314;3.840668542;0.421210605;0.156233886;3.843275054;3.305115204;3.195495817
0.421710855;0.120112024;3.841111354;0.421710855;0.156015898;3.843731564;3.309040519;3.199290943
0.422211106;0.120097361;3.841559344;0.422211106;0.155797517;3.844189141;3.312965834;3.203086068
0.422711356;0.120080353;3.842004336;0.422711356;0.155579554;3.844648094;3.316891149;3.206881194
0.423211606;0.120058515;3.842445275;0.423211606;0.155365634;3.845110383;3.320816464;3.21067632
0.423711856;0.120046859;3.842896985;0.423711856;0.155152177;3.84557124;3.324741779;3.214471445
0.424212106;0.120031398;3.843347398;0.424212106;0.154934147;3.846027601;3.328667094;3.218266571
0.424712356;0.120012934;3.84379606;0.424712356;0.154725987;3.846493214;3.332592409;3.222061697
0.425212606;0.119993808;3.844242782;0.425212606;0.154515023;3.846952763;3.336517724;3.225856822
0.425712856;0.119978264;3.844696831;0.425712856;0.154309985;3.847421128;3.340443039;3.229651948
0.426213107;0.119961187;3.845148844;0.426213107;0.154101049;3.847884162;3.344368354;3.233447074
0.426713357;0.119945838;3.845601866;0.426713357;0.153892979;3.848345669;3.348293669;3.237242199
0.427213607;0.119932503;3.846057395;0.427213607;0.153688666;3.84881023;3.352218984;3.241037325
0.427713857;0.119915566;3.84651109;0.427713857;0.153486105;3.849276401;3.356144299;3.244832451
0.428214107;0.119896674;3.846962848;0.428214107;0.153287308;3.849745819;3.360069614;3.248627576
0.428714357;0.119879417;3.84741805;0.428714357;0.153085518;3.850211055;3.363994929;3.252422702
0.429214607;0.11986405;3.847875385;0.429214607;0.152883532;3.850672507;3.367920244;3.256217828
0.429714857;0.119850413;3.848335888;0.429714857;0.152688806;3.851140787;3.371845559;3.260012953
0.430215108;0.119831947;3.848791172;0.430215108;0.152493176;3.851608051;3.375770874;3.263808079
0.430715358;0.119817424;3.849251671;0.430715358;0.152299736;3.852077431;3.379696189;3.267603205
0.431215608;0.119800766;3.849712245;0.431215608;0.152109505;3.852548876;3.383621504;3.27139833
0.431715858;0.119786238;3.850174959;0.431715858;0.15191689;3.853016663;3.387546819;3.275193456
0.432216108;0.119768096;3.850634546;0.432216108;0.151725934;3.853484274;3.391472134;3.278988582
0.432716358;0.11975233;3.851096756;0.432716358;0.151539023;3.8539554;3.395397449;3.282783707
0.433216608;0.119734135;3.851557487;0.433216608;0.15134819;3.854421267;3.399322764;3.286578833
0.433716858;0.119719997;3.852021748;0.433716858;0.151163709;3.854893885;3.403248079;3.290373959
0.434217109;0.119702404;3.852482944;0.434217109;0.150983643;3.855369363;3.407173394;3.294169084
0.434717359;0.119688711;3.852950727;0.434717359;0.15079847;3.855838805;3.411098709;3.29796421
0.435217609;0.119670947;3.853413346;0.435217609;0.150617747;3.856309958;3.415024024;3.301759336
0.435717859;0.119654726;3.853883101;0.435717859;0.150437894;3.856780956;3.418949339;3.305554461
0.436218109;0.119638305;3.854347995;0.436218109;0.150258199;3.857252123;3.422874653;3.309349587
0.436718359;0.119622477;3.854814257;0.436718359;0.150080912;3.857722552;3.426799968;3.313144713
0.437218609;0.119606863;3.855279863;0.437218609;0.149901933;3.858190805;3.430725283;3.316939838
0.437718859;0.119589258;3.855746764;0.437718859;0.149730599;3.858664558;3.434650598;3.320734964
0.43821911;0.119574398;3.856214408;0.43821911;0.149557148;3.859136839;3.438575913;3.32453009
0.43871936;0.119555052;3.856679565;0.43871936;0.149387288;3.859612443;3.442501228;3.328325215
0.43921961;0.119539105;3.857149024;0.43921961;0.149215222;3.860082105;3.446426543;3.332120341
0.43971986;0.119525474;3.857621699;0.43971986;0.149047238;3.860557186;3.450351858;3.335915467
0.44022011;0.119508347;3.858091884;0.44022011;0.14887876;3.861029122;3.454277173;3.339710592
0.44072036;0.119492282;3.858561965;0.44072036;0.148712016;3.861504002;3.458202488;3.343505718
0.44122061;0.119475848;3.859033553;0.44122061;0.148544238;3.861975703;3.462127803;3.347300844
0.44172086;0.119457263;3.859503477;0.44172086;0.14838121;3.862449076;3.466053118;3.351095969
0.442221111;0.119441886;3.85997544;0.442221111;0.148216951;3.86292073;3.469978433;3.354891095
0.442721361;0.119426276;3.860448597;0.442721361;0.148055644;3.863393479;3.473903748;3.358686221
0.443221611;0.119410112;3.860920848;0.443221611;0.147891811;3.86386478;3.477829063;3.362481347
0.443721861;0.119397104;3.861397391;0.443721861;0.147732369;3.864337211;3.481754378;3.366276472
0.444222111;0.119377588;3.861866446;0.444222111;0.147577377;3.864814737;3.485679693;3.370071598
0.444722361;0.119362902;3.862341912;0.444722361;0.14741778;3.865283943;3.489605008;3.373866724
0.445222611;0.119349655;3.862818866;0.445222611;0.147262845;3.865759034;3.493530323;3.377661849
0.445722861;0.119330155;3.863289764;0.445722861;0.147106896;3.866231249;3.497455638;3.381456975
0.446223112;0.119313172;3.863762755;0.446223112;0.146953422;3.866703538;3.501380953;3.385252101
0.446723362;0.11929602;3.864235062;0.446723362;0.146803078;3.867178958;3.505306268;3.389047226
0.447223612;0.119280094;3.864708913;0.447223612;0.146648587;3.867648807;3.509231583;3.392842352
0.447723862;0.119261575;3.865184279;0.447723862;0.146496469;3.868122473;3.513156898;3.396637478
0.448224112;0.1192462;3.86565949;0.448224112;0.146347411;3.868595563;3.517082213;3.400432603
0.448724362;0.119229393;3.866132544;0.448724362;0.146195278;3.869064979;3.521007528;3.404227729
0.449224612;0.11921061;3.866605709;0.449224612;0.146049789;3.869540626;3.524932843;3.408022855
0.449724862;0.119196082;3.867083326;0.449724862;0.145900453;3.870012748;3.528858158;3.41181798
0.450225113;0.119177843;3.867558622;0.450225113;0.145755206;3.870485337;3.532783473;3.415613106
0.450725363;0.119162577;3.868035745;0.450725363;0.145612682;3.870961066;3.536708788;3.419408232
0.451225613;0.119144276;3.868511852;0.451225613;0.145465174;3.871432061;3.540634103;3.423203357
0.451725863;0.119126533;3.868984691;0.451725863;0.14532195;3.871906181;3.544559418;3.426998483
0.452226113;0.119109856;3.869460201;0.452226113;0.145176775;3.872378491;3.548484733;3.430793609
0.452726363;0.11909364;3.869936261;0.452726363;0.145032978;3.87284844;3.552410047;3.434588734
0.453226613;0.119077721;3.870413022;0.453226613;0.144891083;3.873324483;3.556335362;3.43838386
0.453726863;0.119062543;3.870890946;0.453726863;0.144749484;3.873798513;3.560260677;3.442178986
0.454227114;0.119046037;3.871368565;0.454227114;0.144606045;3.874271519;3.564185992;3.445974111
0.454727364;0.119026275;3.871840386;0.454727364;0.144461369;3.874741496;3.568111307;3.449769237
0.455227614;0.119011769;3.872319731;0.455227614;0.144318581;3.875213842;3.572036622;3.453564363
0.455727864;0.118993679;3.872793986;0.455727864;0.144174937;3.875685347;3.575961937;3.457359488
0.456228114;0.118977687;3.873271673;0.456228114;0.144033144;3.876156521;3.579887252;3.461154614
0.456728364;0.118962113;3.873749936;0.456728364;0.143887665;3.876624852;3.583812567;3.46494974
0.457228614;0.118947392;3.874226386;0.457228614;0.143745805;3.877098041;3.587737882;3.468744865
0.457728864;0.118931082;3.874701778;0.457728864;0.143599838;3.877564237;3.591663197;3.472539991
0.458229115;0.118914869;3.875179504;0.458229115;0.143456798;3.878034399;3.595588512;3.476335117
0.458729365;0.118898153;3.87565307;0.458729365;0.143314666;3.878504142;3.599513827;3.480130242
0.459229615;0.11887871;3.876125781;0.459229615;0.143168736;3.878970098;3.603439142;3.483925368
0.459729865;0.118862701;3.876602323;0.459729865;0.143027421;3.879437711;3.607364457;3.487720494
0.460230115;0.118846536;3.877076048;0.460230115;0.142883589;3.879902475;3.611289772;3.491515619
0.460730365;0.11882892;3.877551748;0.460730365;0.142740222;3.880367796;3.615215087;3.495310745
0.461230615;0.118812446;3.878028138;0.461230615;0.142596382;3.880831057;3.619140402;3.499105871
0.461730865;0.118794003;3.878500328;0.461730865;0.142453976;3.88129403;3.623065717;3.502900996
0.462231116;0.118776577;3.878974965;0.462231116;0.142311578;3.881756079;3.626991032;3.506696122
0.462731366;0.11876075;3.879449058;0.462731366;0.142168701;3.882214407;3.630916347;3.510491248
0.463231616;0.118742362;3.879921443;0.463231616;0.142031346;3.882674917;3.634841662;3.514286373
0.463731866;0.118726037;3.880394016;0.463731866;0.141895027;3.883136143;3.638766977;3.518081499
0.464232116;0.118709336;3.880866306;0.464232116;0.141754204;3.883589806;3.642692292;3.521876625
0.464732366;0.118691945;3.881339838;0.464732366;0.14161799;3.884045864;3.646617607;3.52567175
0.465232616;0.118671863;3.881810264;0.465232616;0.141482829;3.88449978;3.650542922;3.529466876
0.465732866;0.118653813;3.882282622;0.465732866;0.141348819;3.884951963;3.654468237;3.533262002
0.466233117;0.118638243;3.88275456;0.466233117;0.141219807;3.885407927;3.658393552;3.537057127
0.466733367;0.118621323;3.883227129;0.466733367;0.14108614;3.885857237;3.662318867;3.540852253
0.467233617;0.118599796;3.883693431;0.467233617;0.140956871;3.886308123;3.666244182;3.544647379
0.467733867;0.11858489;3.884166005;0.467733867;0.140832114;3.886760206;3.670169497;3.548442505
0.468234117;0.118566701;3.88463385;0.468234117;0.140707225;3.887208174;3.674094812;3.55223763
0.468734367;0.118549609;3.88510548;0.468734367;0.140583049;3.887656524;3.678020127;3.556032756
0.469234617;0.118530212;3.885573927;0.469234617;0.140462192;3.888101963;3.681945441;3.559827882
0.469734867;0.118512304;3.886042765;0.469734867;0.140341314;3.888547365;3.685870756;3.563623007
0.470235118;0.118495271;3.886511885;0.470235118;0.140224129;3.888990847;3.689796071;3.567418133
0.470735368;0.118479129;3.886982536;0.470735368;0.140108739;3.889434292;3.693721386;3.571213259
0.471235618;0.11846022;3.887448055;0.471235618;0.139993267;3.88987416;3.697646701;3.575008384
0.471735868;0.118441065;3.88791292;0.471735868;0.139881888;3.890315206;3.701572016;3.57880351
0.472236118;0.118423018;3.88838056;0.472236118;0.139776054;3.890758984;3.705497331;3.582598636
0.472736368;0.118405293;3.888845597;0.472736368;0.139667818;3.891197548;3.709422646;3.586393761
0.473236618;0.118387531;3.889312678;0.473236618;0.139565709;3.891640325;3.713347961;3.590188887
0.473736868;0.118371005;3.889778877;0.473736868;0.139464886;3.892078909;3.717273276;3.593984013
0.474237119;0.118352451;3.890241161;0.474237119;0.139362;3.89251303;3.721198591;3.597779138
0.474737369;0.118333877;3.89070665;0.474737369;0.13926058;3.892946817;3.725123906;3.601574264
0.475237619;0.118317415;3.8911735;0.475237619;0.13916642;3.893388612;3.729049221;3.60536939
0.475737869;0.118297732;3.891632365;0.475737869;0.139073344;3.893827521;3.732974536;3.609164515
0.476238119;0.118280574;3.892095809;0.476238119;0.138975969;3.894255932;3.736899851;3.612959641
0.476738369;0.11825982;3.892557913;0.476738369;0.138889191;3.894694476;3.740825166;3.616754767
0.477238619;0.118241701;3.893019035;0.477238619;0.138800569;3.895128856;3.744750481;3.620549892
0.477738869;0.118223013;3.893479398;0.477738869;0.138712888;3.89556183;3.748675796;3.624345018
0.47823912;0.118208084;3.893942813;0.47823912;0.138625287;3.89599242;3.752601111;3.628140144
0.47873937;0.118188859;3.894400963;0.47873937;0.138542423;3.896424518;3.756526426;3.631935269
0.47923962;0.118168015;3.894858243;0.47923962;0.138460184;3.896857229;3.760451741;3.635730395
0.47973987;0.118151473;3.89531866;0.47973987;0.138382391;3.897288588;3.764377056;3.639525521
0.48024012;0.118131325;3.895776861;0.48024012;0.13830472;3.89771958;3.768302371;3.643320646
0.48074037;0.118115966;3.896239015;0.48074037;0.138230771;3.898153665;3.772227686;3.647115772
0.48124062;0.118097425;3.896694958;0.48124062;0.138154143;3.898581857;3.776153001;3.650910898
0.48174087;0.11807702;3.897150288;0.48174087;0.13808069;3.899011761;3.780078316;3.654706023
